YEAR,CCSCODE,CCSCATEGORY,NUMDISCHARGES,PERCENTDISCHARGES,RATEDISCHARGES,LOS,MEANCHARGES,AGGCHARGES,PERCENTDISCHARGESED,PERCENTDIED,PERCENTMALE,MEANCOSTS,AGGCOSTS,CCSLVL1,CCSLVL1LABEL
2011,124,"Hysterectomy, abdominal and vaginal",337181.91761,0.912229,108.21591339,2.3154551194,32383.467951,10946032523,,0.084177,,9288.3675802,3139578976.1,12,Operations on the female genital organs
2011,219,Alcohol and drug rehabilitation/detoxification,309563.25583,0.837508,99.351918753,5.6153507189,15565.663812,4831804545.8,,0.098657,67.341799,4996.8045889,1549385549.5,16,Miscellaneous diagnostic and therapeutic procedures
2011,193,Diagnostic ultrasound of heart (echocardiogram),300333.85919,0.812539,96.389815698,4.5757374441,30892.525709,9274314212.2,,1.167364,47.927552,8868.4835864,2662162152.9,16,Miscellaneous diagnostic and therapeutic procedures
2011,61,Other OR procedures on vessels other than head and neck,299257.90036,0.809628,96.044495082,8.7329049701,104435.99949,31228030869,,3.587429,51.102457,28156.688205,8420463980.9,7,Operations on the cardiovascular system
2011,78,Colorectal resection,277598.9188,0.75103,89.093213444,8.9564115158,82542.097337,22876335714,,3.359338,46.421229,23396.271651,6484744261.9,9,Operations on the digestive system
2011,146,"Treatment, fracture or dislocation of hip and femur",257643.05194,0.697041,82.688533219,5.6396420411,57251.951539,14738304818,,1.567604,33.455719,16312.48359,4199996567.2,14,Operations on the musculoskeletal system
2011,48,"Insertion, revision, replacement, removal of cardiac pacemaker or cardioverter/defibrillator",255585.97529,0.691475,82.028330472,5.0656660133,94034.067202,24086233311,,1.011316,56.958074,25230.439194,6462590571,7,Operations on the cardiovascular system
2011,80,Appendectomy,255567.63728,0.691426,82.02244503,2.5838250813,31998.966824,8176474019.1,,0.093859,52.046904,9209.0987586,2352961127.6,9,Operations on the digestive system
2011,39,"Incision of pleura, thoracentesis, chest drainage",210239.66326,0.568793,67.474784392,6.9262137417,47526.102409,9940866951.5,,4.462215,51.940437,13157.567262,2753276968.4,6,Operations on the respiratory system
2011,76,Colonoscopy and biopsy,208082.27059,0.562956,66.782385998,4.985661837,32401.282271,6702112724.3,,0.50875,39.428514,9027.1910575,1868298715.1,9,Operations on the digestive system
2011,4,Diagnostic spinal tap,207176.44782,0.560506,66.491669225,5.1215640172,35402.027149,7308134937.4,,0.85418,47.836175,10250.832881,2115942291,1,Operations on the nervous system
2011,3,"Laminectomy, excision intervertebral disc",196981.28992,0.532923,63.219612609,3.0232005261,42786.191013,8447384970.6,,0.174686,55.026143,11535.454638,2277235277.9,1,Operations on the nervous system
2011,213,"Physical therapy exercises, manipulation, and other procedures",173613.12366,0.469702,55.719781437,12.302521057,45281.386809,7860277229.8,,0.459121,43.359743,13054.397874,2267276327.4,16,Miscellaneous diagnostic and therapeutic procedures
2011,168,"Incision and drainage, skin and subcutaneous tissue",166315.97282,0.44996,53.377817644,4.2794076317,25291.832287,4200238391.3,,0.137432,53.396675,7261.6550128,1206085310.4,15,Operations on the integumentary system
2011,147,"Treatment, fracture or dislocation of lower extremity (other than hip or femur)",163396.38145,0.442061,52.440797504,3.9775651167,47053.389663,7681760224.2,,0.232481,46.806435,13482.378471,2200817634.3,14,Operations on the musculoskeletal system
2011,44,Coronary artery bypass graft (CABG),158728.97615,0.429433,50.942830084,9.1941853175,148414.05724,23548514348,,1.632161,73.745238,38882.625065,6169763278.2,7,Operations on the cardiovascular system
2011,169,"Debridement of wound, infection or burn",155023.15622,0.419408,49.753476007,8.6086225859,56672.849272,8795881463.3,,1.631676,53.830496,16235.330511,2517943690.7,15,Operations on the integumentary system
2011,88,Abdominal paracentesis,153644.21768,0.415677,49.310916409,6.1598393136,42274.89501,6461375160.3,,3.618296,53.213374,11613.765435,1776043305,9,Operations on the digestive system
2011,94,Other OR upper GI therapeutic procedures,151899.53716,0.410957,48.750974769,5.6257645504,69845.341791,10640650732,,1.637758,34.690904,19287.209876,2938376881.9,9,Operations on the digestive system
2011,218,Psychological and psychiatric evaluation and therapy,148311.63066,0.40125,47.59946409,13.261766876,37829.138785,5453661958.9,,,49.683571,11940.576893,1718943643.9,16,Miscellaneous diagnostic and therapeutic procedures
2011,37,Diagnostic bronchoscopy and biopsy of bronchus,147304.48285,0.398525,47.276227834,7.9180546484,59961.673161,8804533272.7,,3.072332,52.45626,15914.803357,2338141692.5,6,Operations on the respiratory system
2011,224,Cancer chemotherapy,145252.35699,0.392973,46.617614005,5.8819353899,47621.447243,6924407334.1,,1.027436,54.706315,14268.457934,2075122982.4,16,Miscellaneous diagnostic and therapeutic procedures
2011,133,Episiotomy,144170.24817,0.390046,46.270319598,2.2477198389,11053.756002,1593528645.7,,,,3190.737299,460406734.36,13,Obstetrical procedures
2011,135,"Forceps, vacuum, and breech delivery",139283.06203,0.376823,44.701815224,2.3765123844,12567.569029,1747747858.9,,,,3690.2722708,513395865.7,13,Obstetrical procedures
2011,160,Other therapeutic procedures on muscles and tendons,134948.3135,0.365096,43.310611405,6.1208788383,53223.628804,7159679077.4,,1.312205,58.680888,14525.631381,1955469619.8,14,Operations on the musculoskeletal system
2011,220,Ophthalmologic and otologic diagnosis and treatment,126419.13293,0.342021,40.573237252,2.5653473082,6847.8397996,866809888.92,,,40.826899,2149.8479938,271657953.01,16,Miscellaneous diagnostic and therapeutic procedures
2011,96,Other OR lower GI therapeutic procedures,125835.48969,0.340442,40.385921496,7.5032303488,63859.83302,8001337772.6,,1.659415,52.383292,18115.219103,2269811172.4,9,Operations on the digestive system
2011,49,Other OR heart procedures,125794.58014,0.340331,40.372791892,7.4773022808,138853.64483,17378055682,,7.353588,60.75141,37867.988108,4738872864.1,7,Operations on the cardiovascular system
2011,227,Other diagnostic procedures,122223.36449,0.330669,39.226638011,3.6925604013,23834.480563,2914931414,,0.887504,49.662313,7079.5498786,865466847.11,16,Miscellaneous diagnostic and therapeutic procedures
2011,157,Amputation of lower extremity,114855.04033,0.310735,36.861831694,9.921518222,75708.525417,8705959491,,2.268658,66.106821,20937.889832,2407093230.1,14,Operations on the musculoskeletal system
2011,223,Enteral and parenteral nutrition,111342.8622,0.301233,35.734625445,10.643700963,58176.807104,6461411058.1,,4.711239,46.303267,17514.768177,1943443528.9,16,Miscellaneous diagnostic and therapeutic procedures
2011,177,Computerized axial tomography (CT) scan head,110136.05658,0.297968,35.34731057,4.1479383508,27453.970367,3024668832.4,,1.606875,44.589225,8621.0565676,949320021.34,16,Miscellaneous diagnostic and therapeutic procedures
2011,93,Other non-OR upper GI therapeutic procedures,109983.49055,0.297555,35.29834569,5.44137253,41677.878958,4563841461.6,,2.104749,55.395217,11570.569719,1267255119.3,9,Operations on the digestive system
2011,43,Heart valve procedures,109602.56962,0.296524,35.176092081,10.886421982,200578.63072,21885262595,,3.655782,58.86005,53577.826177,5846710466.3,7,Operations on the cardiovascular system
2011,1,Incision and excision of CNS,106916.59259,0.289258,34.314048648,8.843143004,122614.88554,13097533691,,6.156487,54.742424,33623.383262,3592124261.6,1,Operations on the nervous system
2011,86,Other hernia repair,106403.46092,0.287869,34.149363029,4.5495408351,47634.257252,5070440898.3,,0.714825,37.762681,13690.357735,1456873464.4,9,Operations on the digestive system
2011,174,Other non-OR therapeutic procedures on skin and breast,101536.30193,0.274701,32.587286216,7.6540536698,46821.146974,4731571868.3,,1.376998,43.777887,13147.607484,1328679944.5,15,Operations on the integumentary system
2011,99,Other OR gastrointestinal therapeutic procedures,99432.662062,0.26901,31.912139365,10.061609882,104431.99771,10335786319,,3.007371,46.634638,28840.970024,2854385156.6,9,Operations on the digestive system
2011,98,Other non-OR gastrointestinal therapeutic procedures,97500.484528,0.263783,31.292022017,5.4570026864,44431.843248,4275830484,,1.339184,42.800905,12284.658882,1183166648,9,Operations on the digestive system
2011,51,"Endarterectomy, vessel of head and neck",94304.582985,0.255136,30.266322279,2.5486161351,38835.130758,3666195303.3,,0.336102,57.702964,10569.732623,997783066.01,7,Operations on the cardiovascular system
2011,198,Magnetic resonance imaging,93690.621997,0.253475,30.069276276,4.4717574182,33313.404495,3115276034.5,,0.708066,43.658212,9802.1606093,916083154.79,16,Miscellaneous diagnostic and therapeutic procedures
2011,9,Other OR therapeutic nervous system procedures,88340.604752,0.239001,28.352229861,7.6312153267,104206.62289,9164189558.1,,4.716204,51.069728,29481.04001,2590756089.6,1,Operations on the nervous system
2011,90,"Excision, lysis peritoneal adhesions",87712.763296,0.237303,28.15072903,8.1477692942,70622.726097,6190876450.1,,1.945448,35.118574,19593.302124,1718100731.4,9,Operations on the digestive system
2011,101,"Transurethral excision, drainage, or removal urinary obstruction",86324.050724,0.233545,27.705032533,3.8220791053,35197.148685,3038989087.8,,0.615865,59.697219,9962.3764637,860150524.5,10,Operations on the urinary system
2011,114,Open prostatectomy,85929.549776,0.232478,27.578420523,1.9738346708,41487.791695,3565646979,,,99.578362,12080.811015,1038331897.5,11,Operations on the male genital organs
2011,148,Other fracture and dislocation procedure,85320.894476,0.230831,27.38307734,4.146283403,53944.392269,4581545910.3,,0.393253,49.24777,14883.801336,1265051723.3,14,Operations on the musculoskeletal system
2011,108,Indwelling catheter,82325.043982,0.222726,26.421582429,4.6907267321,27674.912413,2289690473.9,,5.062948,43.281709,8034.085026,664215505.45,10,Operations on the urinary system
2011,36,Lobectomy or pneumonectomy,80971.029609,0.219063,25.98702205,7.272964745,81202.084545,6556208561,,1.902242,50.183527,23059.030207,1861952013.1,6,Operations on the respiratory system
2011,171,Suture of skin and subcutaneous tissue,80937.143347,0.218971,25.976146517,3.3652364852,27111.709852,2194289738.5,,0.948592,53.876509,7437.3789532,602074762.31,15,Operations on the integumentary system
2011,154,Arthroplasty other than hip or knee,80644.586863,0.21818,25.88225279,2.4737903139,57354.925985,4620186365.6,,0.13025,42.751988,16601.779941,1337485083.1,14,Operations on the musculoskeletal system
2011,95,Other non-OR lower GI therapeutic procedures,80606.202708,0.218076,25.869933694,4.6182455387,32267.398544,2592118305.8,,0.671591,50.32554,8926.7413221,717480454.92,9,Operations on the digestive system
2011,225,Conversion of cardiac rhythm,80382.515348,0.217471,25.798142976,3.7043034787,27215.916737,2190020476.6,,15.634079,57.609666,7713.8591147,620753718.15,16,Miscellaneous diagnostic and therapeutic procedures
2011,67,"Other therapeutic procedures, hemic and lymphatic system",79589.505431,0.215326,25.543632612,4.9511790457,57432.964108,4557503258.2,,1.563366,37.370763,16280.472127,1291596970.5,8,Operations on the hemic and lymphatic system
2011,162,Other OR therapeutic procedures on joints,77990.046233,0.210998,25.030298625,5.954784806,60758.427843,4730278379.9,,0.672334,55.024985,16873.898433,1313806688,14,Operations on the musculoskeletal system
2011,136,Artificial rupture of membranes to assist delivery,77301.039025,0.209134,24.809167122,2.0272580011,8916.7121246,690055269.35,,,,3073.3880277,237663634.59,13,Obstetrical procedures
2011,71,"Gastrostomy, temporary and permanent",76600.00535,0.207238,24.584175817,11.606483278,71489.291592,5443949480.1,,4.348872,49.943177,19742.652033,1503715434.5,9,Operations on the digestive system
2011,179,CT scan abdomen,73820.91453,0.199719,23.692248238,3.7840090293,25088.842783,1852310131.1,,0.99143,41.233271,8017.1417531,591176410.53,16,Miscellaneous diagnostic and therapeutic procedures
2011,75,Small bowel resection,67287.875377,0.182044,21.595520145,13.551031957,121096.72414,8109953429.1,,6.421482,44.64583,34604.782578,2316964650.3,9,Operations on the digestive system
2011,63,Other non-OR therapeutic cardiovascular procedures,66994.272586,0.18125,21.501290613,8.4276467484,66637.802139,4418515879.7,,5.252748,53.16742,18033.073993,1196167705.2,7,Operations on the cardiovascular system
2011,104,"Nephrectomy, partial or complete",63814.648256,0.172647,20.48081492,4.5204977683,58387.887572,3709251463.7,,0.660621,55.983529,16513.817703,1049504315.9,10,Operations on the urinary system
2011,102,Ureteral catheterization,62823.301566,0.169965,20.162649912,3.6847745816,31606.884236,1968310459.8,,0.615215,39.999504,8914.2830148,555255585.93,10,Operations on the urinary system
2011,34,"Tracheostomy, temporary and permanent",61804.418495,0.167209,19.835647317,27.307171406,304252.51315,18782658775,,12.365636,56.99932,81480.065166,5028904962,6,Operations on the respiratory system
2011,42,Other OR therapeutic procedures on respiratory system,58729.314723,0.158889,18.848716683,11.64487437,115558.67843,6762963925.7,,3.136299,62.787615,32601.38569,1907376781.8,6,Operations on the respiratory system
2011,119,"Oophorectomy, unilateral and bilateral",57349.798506,0.155157,18.405971685,3.0523768755,35341.827651,2029024641.3,,0.217412,,10356.827102,594245736.16,12,Operations on the female genital organs
2011,161,Other OR therapeutic procedures on bone,57240.168699,0.15486,18.370786852,5.2548516733,60837.705483,3457296820.4,,0.559979,41.286614,17530.146736,996070878.22,14,Operations on the musculoskeletal system
2011,10,"Thyroidectomy, partial or complete",56461.80405,0.152755,18.120976773,1.92862807,33684.582702,1898874855.6,,0.178385,20.522116,9231.2084335,520352032.15,2,Operations on the endocrine system
2011,172,Skin graft,55838.202133,0.151068,17.920836589,10.833393501,96780.096568,5353751344.7,,0.797915,59.657545,28360.297946,1569692958.5,15,Operations on the integumentary system
2011,217,Other respiratory therapy,54857.720916,0.148415,17.60615877,4.140441009,19106.711561,1061043065.4,,1.979582,44.66371,6976.2518722,384677336.84,16,Miscellaneous diagnostic and therapeutic procedures
2011,55,Peripheral vascular bypass,53834.335582,0.145646,17.277711208,6.7776504082,79297.222433,4264006895.2,,1.556307,62.077319,21846.799783,1174464857.5,7,Operations on the cardiovascular system
2011,113,Transurethral prostatectomy (TURP),49781.013584,0.13468,15.976829045,3.0576982705,28417.810735,1411878470.6,,0.245653,99.78122,7849.7118233,390052843.61,11,Operations on the male genital organs
2011,142,Partial excision bone,49736.39891,0.134559,15.962510312,7.2628793208,63742.45654,3162606568.3,,1.063903,58.627804,17513.484733,869204068.41,14,Operations on the musculoskeletal system
2011,139,Fetal monitoring,49345.22722,0.133501,15.836966802,3.0775882975,11883.091941,588151706.34,,,,3808.994722,187670105.52,13,Obstetrical procedures
2011,178,CT scan chest,48969.705167,0.132485,15.71644592,4.3770828389,29392.874997,1439460454.8,,1.320714,43.101786,9355.3531371,457186695.93,16,Miscellaneous diagnostic and therapeutic procedures
2011,112,Other OR therapeutic procedures of urinary tract,48743.212019,0.131872,15.643754706,6.522067032,68255.645054,3323526910,,0.777171,58.648593,19535.421078,950932218.16,10,Operations on the urinary system
2011,52,"Aortic resection, replacement or anastomosis",48719.199058,0.131807,15.636047933,5.3409860536,125139.58991,6076061496.9,,4.352085,76.154893,34576.327099,1678678959.8,7,Operations on the cardiovascular system
2011,33,"Other OR therapeutic procedures on nose, mouth and pharynx",46510.595993,0.125832,14.927213961,3.7406838391,39148.66151,1818456352.8,,0.378515,54.944117,11542.514717,535927025.13,5,Operations on the nose; mouth; and pharynx
